language,dataset_name,sample_id,canonical_label,raw_utterance_text,normalized_utterance_text,english_gloss,lexical_domain_tag,split,include_flag,exclusion_reason
Polish,nemo,audios/SM0_happiness_87.wav,excluded,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_surprised_69.wav,excluded,Przez most na rzece można szybko dotrzeć do miasta.,przez most na rzece można szybko dotrzeć do miasta,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/WR0_neutral_18.wav,normal,Kwiecień to czwarty miesiąc w roku.,kwiecień to czwarty miesiąc w roku,NA,other,train,1,
Polish,nemo,audios/SM0_surprised_71.wav,excluded,Baza wojskowa jest strategicznym punktem dla armii.,baza wojskowa jest strategicznym punktem dla armii,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/SM0_surprised_65.wav,excluded,Podczas remontu odkryliśmy starodawny mur.,podczas remontu odkryliśmy starodawny mur,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/IC0_surprised_1.wav,excluded,Lubię czytać przed snem.,lubię czytać przed snem,NA,other,test,0,sensitivity_only_surprise
Polish,nemo,audios/SM0_happiness_50.wav,excluded,W muzeum można zobaczyć szkielet dinozaura.,w muzeum można zobaczyć szkielet dinozaura,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/SM0_sadness_61.wav,excluded,Zupa pomidorowa to moje ulubione danie.,zupa pomidorowa to moje ulubione danie,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_happiness_48.wav,excluded,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_fear_2.wav,emergency,Nie waśńmy się ze sobą.,nie waśńmy się ze sobą,NA,other,train,1,
Polish,nemo,audios/MP0_neutral_5.wav,normal,Przestań go judzić.,przestań go judzić,NA,other,train,1,
Polish,nemo,audios/MK0_happiness_66.wav,excluded,Rtęć jest jednym z pierwiastków chemicznych.,rtęć jest jednym z pierwiastków chemicznych,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KD0_neutral_41.wav,normal,W parku rośnie ogromne drzewo.,w parku rośnie ogromne drzewo,NA,other,train,1,
Polish,nemo,audios/KD0_neutral_55.wav,normal,Chodzę do szkoły prawie codziennie.,chodzę do szkoły prawie codziennie,NA,other,train,1,
Polish,nemo,audios/MK0_happiness_72.wav,excluded,Bastion był kiedyś ważnym elementem obrony miasta.,bastion był kiedyś ważnym elementem obrony miasta,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/WR0_fear_6.wav,emergency,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,NA,other,train,1,
Polish,nemo,audios/SM0_sadness_75.wav,excluded,Moja teściowa czasem przyjeżdża do nas w weekend.,moja teściowa czasem przyjeżdża do nas w weekend,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_surprised_82.wav,excluded,Czerwiec kojarzy się z zakończeniem roku szkolnego.,czerwiec kojarzy się z zakończeniem roku szkolnego,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/SM0_happiness_44.wav,excluded,"Tęsknota to uczucie, które każdy z nas zna.",tęsknota to uczucie które każdy z nas zna,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_happiness_74.wav,excluded,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_anger_62.wav,emergency,Twoje słowo ma dla mnie wielkie znaczenie.,twoje słowo ma dla mnie wielkie znaczenie,NA,other,train,1,
Polish,nemo,audios/MK0_anger_76.wav,emergency,Woda jest podstawowym składnikiem życia na Ziemi.,woda jest podstawowym składnikiem życia na ziemi,NA,other,test,1,
Polish,nemo,audios/SM0_sadness_49.wav,excluded,"Niektórzy powiedzą, że to państwo z kartonu.",niektórzy powiedzą że to państwo z kartonu,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_happiness_60.wav,excluded,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KD0_neutral_69.wav,normal,Przez most na rzece można szybko dotrzeć do miasta.,przez most na rzece można szybko dotrzeć do miasta,NA,other,train,1,
Polish,nemo,audios/MP0_happiness_58.wav,excluded,Otrzymałem piękną pocztówkę z widokiem na góry.,otrzymałem piękną pocztówkę z widokiem na góry,NA,other,test,0,non_canonical_emotion_label
Polish,nemo,audios/SM0_happiness_78.wav,excluded,Moim ulubionym sosem do pizzy jest sos czosnkowy.,moim ulubionym sosem do pizzy jest sos czosnkowy,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/SM0_anger_17.wav,emergency,Chcę przeczytać ten artykuł jeszcze raz.,chcę przeczytać ten artykuł jeszcze raz,NA,other,train,1,
Polish,nemo,audios/EB0_sadness_23.wav,excluded,Woda w basenie jest bardzo ciepła.,woda w basenie jest bardzo ciepła,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/IC0_happiness_28.wav,excluded,Podczas medytacji można wejść w trans.,podczas medytacji można wejść w trans,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KD0_fear_16.wav,emergency,"Racja, ten pomysł jest najlepszy.",racja ten pomysł jest najlepszy,NA,other,train,1,
Polish,nemo,audios/MP0_neutral_49.wav,normal,"Niektórzy powiedzą, że to państwo z kartonu.",niektórzy powiedzą że to państwo z kartonu,NA,other,train,1,
Polish,nemo,audios/IC0_happiness_9.wav,excluded,Piłka nożna to moja pasja.,piłka nożna to moja pasja,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_sadness_37.wav,excluded,Relaksujące piosnki poprawiają nastrój.,relaksujące piosnki poprawiają nastrój,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/KD0_happiness_42.wav,excluded,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie.",przyjaciel to ktoś kto zawsze jest po mojej stronie,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/WR0_fear_26.wav,emergency,Ten dżin potrafi spełniać życzenia.,ten dżin potrafi spełniać życzenia,NA,other,train,1,
Polish,nemo,audios/IC0_happiness_14.wav,excluded,Ten miesiąc minął bardzo szybko.,ten miesiąc minął bardzo szybko,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MP0_neutral_75.wav,normal,Moja teściowa czasem przyjeżdża do nas w weekend.,moja teściowa czasem przyjeżdża do nas w weekend,NA,other,train,1,
Polish,nemo,audios/MP0_happiness_2.wav,excluded,Nie waśńmy się ze sobą.,nie waśńmy się ze sobą,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_anger_46.wav,emergency,„Żołwica” to dawne określenie na siostrę męża.,żołwica to dawne określenie na siostrę męża,NA,other,dev,1,
Polish,nemo,audios/IC0_fear_35.wav,emergency,"Aby upiec ciasto, muszę kupić mączkę.",aby upiec ciasto muszę kupić mączkę,NA,other,train,1,
Polish,nemo,audios/KD0_surprised_88.wav,excluded,Jabłko jest bogatym źródłem witamin i składników odżywczych.,jabłko jest bogatym źródłem witamin i składników odżywczych,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/TP0_anger_52.wav,emergency,Na złamaną kończynę często zakłada się gips.,na złamaną kończynę często zakłada się gips,NA,other,train,1,
Polish,nemo,audios/IC0_fear_21.wav,emergency,Egipcjanie uważali ibisy za święte.,egipcjanie uważali ibisy za święte,NA,other,train,1,
Polish,nemo,audios/TP0_sadness_83.wav,excluded,Ten źrebak jest wychowany zgodnie z najlepszymi standardami.,ten źrebak jest wychowany zgodnie z najlepszymi standardami,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MP0_neutral_61.wav,normal,Zupa pomidorowa to moje ulubione danie.,zupa pomidorowa to moje ulubione danie,NA,other,train,1,
Polish,nemo,audios/WR0_fear_32.wav,emergency,"Pamiętaj, że nadzieja umiera ostatnia.",pamiętaj że nadzieja umiera ostatnia,NA,other,train,1,
Polish,nemo,audios/KD0_happiness_56.wav,excluded,Moje dziecko umie już mówić kilka słów.,moje dziecko umie już mówić kilka słów,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_anger_38.wav,emergency,„Ród smoka” to serial telewizyjny.,„ród smoka” to serial telewizyjny,NA,other,dev,1,
Polish,nemo,audios/IC0_neutral_39.wav,normal,Sziwa oznacza żałobę po zmarłym.,sziwa oznacza żałobę po zmarłym,NA,other,train,1,
Polish,nemo,audios/IC0_surprised_35.wav,excluded,"Aby upiec ciasto, muszę kupić mączkę.",aby upiec ciasto muszę kupić mączkę,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/TP0_sadness_68.wav,excluded,Zamek w Malborku jest jednym z najpiękniejszych w Polsce.,zamek w malborku jest jednym z najpiękniejszych w polsce,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KD0_surprised_63.wav,excluded,Moja wizja na przyszłość jest jasna i wyraźna.,moja wizja na przyszłość jest jasna i wyraźna,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/KD0_surprised_77.wav,excluded,Marzec kojarzy się z wiosennymi promieniami słońca.,marzec kojarzy się z wiosennymi promieniami słońca,NA,other,test,0,sensitivity_only_surprise
Polish,nemo,audios/IC0_surprised_21.wav,excluded,Egipcjanie uważali ibisy za święte.,egipcjanie uważali ibisy za święte,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/WR0_anger_13.wav,emergency,Interesuje mnie historia Polski.,interesuje mnie historia polski,NA,other,train,1,
Polish,nemo,audios/KS0_sadness_5.wav,excluded,Przestań go judzić.,przestań go judzić,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_neutral_8.wav,normal,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,NA,other,train,1,
Polish,nemo,audios/KD0_happiness_81.wav,excluded,W lipcu wyjeżdżam z rodziną na wakacje nad morze.,w lipcu wyjeżdżam z rodziną na wakacje nad morze,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_anger_85.wav,emergency,"W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe.",w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,NA,other,train,1,
Polish,nemo,audios/TP0_sadness_54.wav,excluded,W grudniu często pada śnieg.,w grudniu często pada śnieg,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/IC0_neutral_11.wav,normal,Nie zachowuj się jak żigolak.,nie zachowuj się jak żigolak,NA,other,train,1,
Polish,nemo,audios/TP0_sadness_40.wav,excluded,W dzieciństwie uwielbiałem klechdy.,w dzieciństwie uwielbiałem klechdy,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_neutral_13.wav,normal,Interesuje mnie historia Polski.,interesuje mnie historia polski,NA,other,test,1,
Polish,nemo,audios/KS0_anger_10.wav,emergency,Kupiłem nową szafę do sypialni.,kupiłem nową szafę do sypialni,NA,other,train,1,
Polish,nemo,audios/TP0_anger_90.wav,emergency,Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,NA,other,train,1,
Polish,nemo,audios/MK0_neutral_12.wav,normal,Mój teść zawsze służy radą.,mój teść zawsze służy radą,NA,other,train,1,
Polish,nemo,audios/TP0_sadness_41.wav,excluded,W parku rośnie ogromne drzewo.,w parku rośnie ogromne drzewo,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/IC0_neutral_10.wav,normal,Kupiłem nową szafę do sypialni.,kupiłem nową szafę do sypialni,NA,other,dev,1,
Polish,nemo,audios/KS0_anger_11.wav,emergency,Nie zachowuj się jak żigolak.,nie zachowuj się jak żigolak,NA,other,train,1,
Polish,nemo,audios/KD0_happiness_80.wav,excluded,Do dzisiejszego obiadu potrzebuje małego garnczka.,do dzisiejszego obiadu potrzebuje małego garnczka,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_neutral_9.wav,normal,Piłka nożna to moja pasja.,piłka nożna to moja pasja,NA,other,train,1,
Polish,nemo,audios/TP0_sadness_55.wav,excluded,Chodzę do szkoły prawie codziennie.,chodzę do szkoły prawie codziennie,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_anger_84.wav,emergency,Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,NA,other,train,1,
Polish,nemo,audios/IC0_surprised_20.wav,excluded,Zima to czas jeżdżenia na sankach.,zima to czas jeżdżenia na sankach,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/KD0_surprised_76.wav,excluded,Woda jest podstawowym składnikiem życia na Ziemi.,woda jest podstawowym składnikiem życia na ziemi,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/KS0_sadness_4.wav,excluded,Dzieci muszą dużo jeść.,dzieci muszą dużo jeść,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/WR0_anger_12.wav,emergency,Mój teść zawsze służy radą.,mój teść zawsze służy radą,NA,other,dev,1,
Polish,nemo,audios/KS0_anger_39.wav,emergency,Sziwa oznacza żałobę po zmarłym.,sziwa oznacza żałobę po zmarłym,NA,other,dev,1,
Polish,nemo,audios/KD0_surprised_62.wav,excluded,Twoje słowo ma dla mnie wielkie znaczenie.,twoje słowo ma dla mnie wielkie znaczenie,NA,other,dev,0,sensitivity_only_surprise
Polish,nemo,audios/TP0_sadness_69.wav,excluded,Przez most na rzece można szybko dotrzeć do miasta.,przez most na rzece można szybko dotrzeć do miasta,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/IC0_surprised_34.wav,excluded,Pan Janek jest naszym nowym sąsiadem.,pan janek jest naszym nowym sąsiadem,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/IC0_neutral_38.wav,normal,„Ród smoka” to serial telewizyjny.,„ród smoka” to serial telewizyjny,NA,other,train,1,
Polish,nemo,audios/MP0_neutral_60.wav,normal,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,NA,other,train,1,
Polish,nemo,audios/TP0_sadness_82.wav,excluded,Czerwiec kojarzy się z zakończeniem roku szkolnego.,czerwiec kojarzy się z zakończeniem roku szkolnego,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/IC0_fear_20.wav,emergency,Zima to czas jeżdżenia na sankach.,zima to czas jeżdżenia na sankach,NA,other,train,1,
Polish,nemo,audios/TP0_anger_53.wav,emergency,"Kitel to strój, który noszą lekarze.",kitel to strój który noszą lekarze,NA,other,train,1,
Polish,nemo,audios/KD0_surprised_89.wav,excluded,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,NA,other,test,0,sensitivity_only_surprise
Polish,nemo,audios/KD0_happiness_57.wav,excluded,Jedz inaczej aby polepszyć swoje zdrowie.,jedz inaczej aby polepszyć swoje zdrowie,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/WR0_fear_33.wav,emergency,Po operacji nie mam żadnych blizn.,po operacji nie mam żadnych blizn,NA,other,dev,1,
Polish,nemo,audios/IC0_happiness_15.wav,excluded,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,NA,other,test,0,non_canonical_emotion_label
Polish,nemo,audios/WR0_fear_27.wav,emergency,W niedzielę szkoła jest zamknięta.,w niedzielę szkoła jest zamknięta,NA,other,train,1,
Polish,nemo,audios/KD0_happiness_43.wav,excluded,Niania odegrała w moim życiu ważną rolę.,niania odegrała w moim życiu ważną rolę,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/IC0_fear_34.wav,emergency,Pan Janek jest naszym nowym sąsiadem.,pan janek jest naszym nowym sąsiadem,NA,other,train,1,
Polish,nemo,audios/TP0_anger_47.wav,emergency,Król był bardzo sprawiedliwym człowiekiem.,król był bardzo sprawiedliwym człowiekiem,NA,other,train,1,
Polish,nemo,audios/MP0_happiness_3.wav,excluded,Chodźmy w tango.,chodźmy w tango,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MP0_neutral_74.wav,normal,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,NA,other,train,1,
Polish,nemo,audios/KD0_anger_1.wav,emergency,Lubię czytać przed snem.,lubię czytać przed snem,NA,other,train,1,
Polish,nemo,audios/IC0_happiness_8.wav,excluded,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_sadness_36.wav,excluded,Ten pomysł trąci brakiem realizmu.,ten pomysł trąci brakiem realizmu,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KD0_fear_17.wav,emergency,Chcę przeczytać ten artykuł jeszcze raz.,chcę przeczytać ten artykuł jeszcze raz,NA,other,train,1,
Polish,nemo,audios/IC0_happiness_29.wav,excluded,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_sadness_22.wav,excluded,Piesek wszedł do rzeki żeby popływać.,piesek wszedł do rzeki żeby popływać,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MP0_neutral_48.wav,normal,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,NA,other,train,1,
Polish,nemo,audios/MP0_surprised_87.wav,excluded,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/KD0_neutral_68.wav,normal,Zamek w Malborku jest jednym z najpiękniejszych w Polsce.,zamek w malborku jest jednym z najpiękniejszych w polsce,NA,other,train,1,
